Generator file sequence number,Data Year,Plant state abbreviation,Plant name,Generator ID,Generator annual net generation (MWh)
SEQGEN23,YEAR,PSTATEABB,PNAME,GENID,GENNTAN
19916,2023,OR,McNary,3,"257,636"
19917,2023,OR,McNary,4,"257,636"
19918,2023,OR,McNary,5,"257,636"
19919,2023,OR,McNary,6,"257,636"
19920,2023,OR,McNary,7,"257,636"
19921,2023,OR,McNary,8,"257,636"
19922,2023,OR,McNary,9,"257,636"
19923,2023,OR,Medford Operation,1,
19924,2023,OR,Medford Operation,2,
19925,2023,OR,Michell Butte Power Project,GEN1,"4,374"
19926,2023,OR,Middle Fork Irrigation District,GEN1,"12,253"
19927,2023,OR,Middle Fork Irrigation District,GEN2,"3,063"
19928,2023,OR,Middle Fork Irrigation District,GEN3,"4,901"
19929,2023,OR,MilfordSolar OR,MS,"4,299"
19930,2023,OR,Mill Creek Solar (OR),PGRC1,"3,725"
19931,2023,OR,Millican Solar Energy LLC,GEN1,"138,956"
19932,2023,OR,Minke Solar,PGR20,"2,947"
19933,2023,OR,Montague Solar,S1,"290,554"
19934,2023,OR,Montague Wind Power Facility LLC,1,"480,516"
19935,2023,OR,Morgan Solar Center,MORGN,"6,306"
19936,2023,OR,Mt Hope Solar,W0053,"4,229"
19937,2023,OR,NSE Astoria - Skyward,SKYW,"3,772"
19938,2023,OR,Neal Hot Springs Geothermal Project,NHS1,"58,664"
19939,2023,OR,Neal Hot Springs Geothermal Project,NHS2,"58,664"
19940,2023,OR,Neal Hot Springs Geothermal Project,NHS3,"58,664"
19941,2023,OR,"NorWest Energy 2, LLC",PV1,"19,692"
19942,2023,OR,"NorWest Energy 4, LLC",NWE4,"9,823"
19943,2023,OR,NorWest Energy 9 LLC,NWE9,"11,427"
19944,2023,OR,North Fork,1,"73,008"
19945,2023,OR,North Fork,2,"82,133"
19946,2023,OR,North Hurlburt Wind LLC,NORTH,"573,556"
19947,2023,OR,O'Neill Creek Solar,OCPV1,"3,885"
19948,2023,OR,"OR Solar 2, LLC",ORSR2,"21,336"
19949,2023,OR,"OR Solar 3, LLC",ORSR3,"23,273"
19950,2023,OR,"OR Solar 5, LLC",PV1,"18,044"
19951,2023,OR,"OR Solar 6, LLC",PV6,"23,312"
19952,2023,OR,"OR Solar 8, LLC",PV1,"23,675"
19953,2023,OR,"OSLH, LLC",PV1,"22,363"
19954,2023,OR,Oak Grove,1,"76,059"
19955,2023,OR,Oak Grove,2,"76,059"
19956,2023,OR,Old Mill Solar,OMSLR,"7,365"
19957,2023,OR,Ontario Solar Center,ONTRO,"5,705"
19958,2023,OR,Opal Springs Hydro,1,"24,247"
19959,2023,OR,"Open Range Solar Center, LLC",ORSC1,"22,319"
19960,2023,OR,"Orchard Windfarm 1, LLC",OCHW,"25,543"
19961,2023,OR,"Orchard Windfarm 2, LLC",OCHW2,"25,571"
19962,2023,OR,"Orchard Windfarm 3, LLC",OCHW3,"25,441"
19963,2023,OR,"Orchard Windfarm 4, LLC",OCHW4,"25,571"
19964,2023,OR,Oregon Convention Center,PV1,"1,722"
19965,2023,OR,Oregon State University Energy Center,CTG,"35,445"
19966,2023,OR,Oregon State University Energy Center,STG,0
19967,2023,OR,Oregon Trail Windfarm LLC,1,"21,245"
19968,2023,OR,Oregon University System OIT Klamath Falls,PV,"2,378"
19969,2023,OR,Oregon University System Rabbit Field,PV1,"1,193"
19970,2023,OR,Outback Solar At Christmas Valley,PV1,"7,123"
19971,2023,OR,Owyhee Dam Power Project,GEN1,"13,663"
19972,2023,OR,Oxbow (OR),1,"225,013"
19973,2023,OR,Oxbow (OR),2,"225,013"
19974,2023,OR,Oxbow (OR),3,"225,013"
19975,2023,OR,Oxbow (OR),4,"225,013"
19976,2023,OR,PHP 1,1,"40,175"
19977,2023,OR,PHP 2,2,"30,232"
19978,2023,OR,POTB Digester,GEN1,629
19979,2023,OR,PaTu Wind Farm LLC,PATU,"25,514"
19980,2023,OR,Pacific Canyon Windfarm LLC,1,"16,048"
19981,2023,OR,Paisley Geothermal Generating Plant,SVEP1,
19982,2023,OR,"Palmer Creek Solar, LLC",223,"3,882"
19983,2023,OR,Pebble Springs Wind LLC,1,"190,457"
19984,2023,OR,Pelton,1,"142,407"
19985,2023,OR,Pelton,2,"102,533"
19986,2023,OR,Pelton,3,"102,533"
19987,2023,OR,Peters Drive Plant,GEN3,"6,276"
19988,2023,OR,Pika Solar,PGR17,"3,374"
19989,2023,OR,Port Westward,1,"2,004,477"
19990,2023,OR,Port Westward,2,"1,063,070"
19991,2023,OR,Port Westward Unit 2,1,"97,700"
19992,2023,OR,Port Westward Unit 2,10,"97,700"
19993,2023,OR,Port Westward Unit 2,11,"97,700"
19994,2023,OR,Port Westward Unit 2,12,"97,700"
19995,2023,OR,Port Westward Unit 2,2,"97,700"
19996,2023,OR,Port Westward Unit 2,3,"97,700"
19997,2023,OR,Port Westward Unit 2,4,"97,700"
19998,2023,OR,Port Westward Unit 2,5,"97,700"
19999,2023,OR,Port Westward Unit 2,6,"97,700"
20000,2023,OR,Port Westward Unit 2,7,"97,700"
20001,2023,OR,Port Westward Unit 2,8,"97,700"
20002,2023,OR,Port Westward Unit 2,9,"97,700"
20003,2023,OR,Prineville Solar Energy LLC,GEN1,"92,946"
20004,2023,OR,Prospect 1,1,0
20005,2023,OR,Prospect 2,1,"81,648"
20006,2023,OR,Prospect 2,2,"81,648"
20007,2023,OR,Prospect 3,1, (174)
20008,2023,OR,Prospect 4,1, (60)
20009,2023,OR,Prospector Windfarm (Burnt River),PW,"25,188"
20010,2023,OR,Rafael Solar,RSPV1,"3,811"
20011,2023,OR,"Railroad Solar Center, LLC",RSC1,"9,815"
20012,2023,OR,Red Prairie Solar,RP21,"3,987"
20013,2023,OR,Riley,RILEY,"22,619"
20014,2023,OR,River Mill,1,"14,715"
20015,2023,OR,River Mill,2,"14,715"
20016,2023,OR,River Mill,3,"14,715"
20017,2023,OR,River Mill,4,"17,390"
20018,2023,OR,River Mill,5,"22,295"
20019,2023,OR,River Valley Solar,W0054,"3,268"
20020,2023,OR,Riverbend Landfill,GEN1,"4,622"
20021,2023,OR,Riverbend Landfill,GEN2,"4,622"
20022,2023,OR,Riverbend Landfill,GEN3,"4,622"
20023,2023,OR,Riverbend Landfill,GEN4,"4,622"
20024,2023,OR,Riverbend Landfill,GEN5,"4,622"
20025,2023,OR,Riverbend Landfill,GEN6,"4,622"
20026,2023,OR,"Rock Garden Solar, LLC",4,"23,234"
20027,2023,OR,Roseburg LFG,1,"5,533"
20028,2023,OR,Round Butte,1,"235,625"
20029,2023,OR,Round Butte,2,"272,278"
20030,2023,OR,Round Butte,3,"272,278"
20031,2023,OR,"SSD Clackamas 1, LLC",1,"6,484"
20032,2023,OR,"SSD Clackamas 4, LLC",1,"4,077"
20033,2023,OR,"SSD Clackamas 7, LLC",1,"3,883"
20034,2023,OR,"SSD Marion 1, LLC",1,"2,996"
20035,2023,OR,"SSD Marion 3, LLC",1,"3,268"
20036,2023,OR,"SSD Marion 5, LLC",1,"3,993"
20037,2023,OR,"SSD Marion 6, LLC",1,"3,741"
20038,2023,OR,Salem Smart Power Center,SSPC, (338)
20039,2023,OR,Sand Ranch Windfarm LLC,1,"19,228"
20040,2023,OR,Sandy River Solar (CSG),SR22,"2,945"
20041,2023,OR,Schumann Wind Farm,SCH,"22,162"
20042,2023,OR,Seneca Sustainable Energy LLC,1,"130,265"
20043,2023,OR,Sesqui-C Solar (CSG),SC22,"4,022"
20044,2023,OR,Sheep Solar,PGRC8,"3,452"
20045,2023,OR,"Shell New Energies, Junction City",JCBIO,
20046,2023,OR,Short Mountain,1,"5,556"
20047,2023,OR,Short Mountain,2,"5,556"
20048,2023,OR,Short Mountain,3,"5,556"
20049,2023,OR,Short Mountain,4,"5,556"
20050,2023,OR,Silverton Solar,PGRC7,"3,744"
20051,2023,OR,Siphon Power Project,GEN1,"7,786"
20052,2023,OR,Siphon Power Project,GEN2,"7,786"
20053,2023,OR,Skysol,SKY01,
20054,2023,OR,Slide Creek,1,"48,057"
20055,2023,OR,Soda Springs,1,"39,506"
20056,2023,OR,Solar Star Oregon II,PV1,"115,976"
20057,2023,OR,South Hurlburt Wind LLC,SOUTH,"608,952"
20058,2023,OR,Sprague Hydro,GEN1,"1,809"
20059,2023,OR,St Louis Solar,W9319,"4,112"
20060,2023,OR,Star Point Wind Project LLC,1,"194,026"
20061,2023,OR,Starvation,STAR,"22,234"
20062,2023,OR,"Steel Bridge Solar, LLC",STEEL,"3,779"
20063,2023,OR,Stone Creek,1,"46,005"
20064,2023,OR,Sullivan,1,"7,280"
20065,2023,OR,Sullivan,10,"7,280"
20066,2023,OR,Sullivan,11,"7,280"
20067,2023,OR,Sullivan,12,"7,280"
20068,2023,OR,Sullivan,13,"7,280"
20069,2023,OR,Sullivan,2,"7,280"
20070,2023,OR,Sullivan,3,"7,280"
20071,2023,OR,Sullivan,4,"7,280"
20072,2023,OR,Sullivan,5,"7,280"
20073,2023,OR,Sullivan,6,"7,280"
20074,2023,OR,Sullivan,7,"7,280"
20075,2023,OR,Sullivan,8,"7,280"
20076,2023,OR,Sullivan,9,"6,066"
20077,2023,OR,SulusSolar17,SS17,"4,191"
20078,2023,OR,SulusSolar22,SS22,"4,744"
20079,2023,OR,SulusSolar25,SS25,"3,389"
20080,2023,OR,SulusSolar28,SS28,"4,470"
20081,2023,OR,SulusSolar29,SS29,"3,830"
20082,2023,OR,SulusSolar33,SS33,"4,683"
20083,2023,OR,SulusSolar35,SS35,"4,665"
20084,2023,OR,"Suntex Solar, LLC",3,"20,720"
20085,2023,OR,The Dalles,1,"231,766"
20086,2023,OR,The Dalles,10,"231,766"
20087,2023,OR,The Dalles,11,"231,766"
20088,2023,OR,The Dalles,12,"231,766"
20089,2023,OR,The Dalles,13,"231,766"
20090,2023,OR,The Dalles,14,"231,766"
20091,2023,OR,The Dalles,15,"255,537"
20092,2023,OR,The Dalles,16,"255,537"
20093,2023,OR,The Dalles,17,"255,537"
20094,2023,OR,The Dalles,18,"255,537"
20095,2023,OR,The Dalles,19,"255,537"
20096,2023,OR,The Dalles,2,"231,766"
20097,2023,OR,The Dalles,20,"255,537"
20098,2023,OR,The Dalles,21,"255,537"
20099,2023,OR,The Dalles,22,"255,537"
20100,2023,OR,The Dalles,3,"231,766"
